Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
TCGA-B0-4828-01A,0.0418635815044915,0,0.0112232320622632,0.217912198612432,0,0.273533621298556,0,0.0363916026278866,0.0687971234374161,0,0.0631527483429346,0.00603539808748045,0.092239242883621,0,0.0759204982924235,0.0845864448012359,0,0,0.0283443080492591,0,0,0,0.0580000000000001,0.159050511421954,1.04213619971714
TCGA-B0-5712-01A,0.00334650392591921,0,0.00678505522212526,0.3688860766435,0,0.211902196768724,0,0.0765879627079225,0.0279676632126102,0,0,0.0483280265105276,0.0369248464857717,0,0.0773212370488363,0.136036789918885,0,0,0.00248434582275202,0,0,0.00342929573242612,0.126,0.102051550057981,1.09035049876485
TCGA-B0-4833-01A,0.0897321830289454,0,0.0238502823554753,0.414840004731265,0,0.0651566357045434,0.00537593519260495,0.0489395528492149,0.0216018080944468,0,0,0.0504225417003715,0.0224869818610651,0.0113382874008201,0.0805227479529318,0.0956793447294532,0.015417393268881,0,0.0546363011299812,0,0,0,0,0.411030805504183,0.915668263855964
TCGA-EU-5905-01A,0,0,0,0.0998793466032616,0,0.211614731203366,0,0,0.0269659997418579,0.000478894657250241,0,0.0540902950900681,0.104809185369917,0,0.0670207002985387,0.352193144772092,0,0,0.0803505583419874,0,0,0.00259714392166145,0.0629999999999999,0.14874787751555,1.02534599050852
TCGA-DV-A4VZ-01A,0.187013092746922,0,0.0344744461578574,0,0,0.265626057162983,0,0,0,0,0.0212492308323762,0.0416632284256989,0.00501693320477615,0.108378746919185,0.0283375980778757,0.273067783157478,0,0.00226019973598376,0.0329126835788642,0,0,0,0.729,-0.0024910041094803,1.08908984316167
TCGA-AK-3427-01A,0.0147680457631314,0,0,0,0,0.267877291453718,0,0.00455350120845452,0.0336327422723152,0,0.0422674242871461,0.0900167610660699,0.111938098019666,0.0460197349634803,0.0679300106159655,0.0870655197281689,0.00667223385469721,0.0217965543984414,0.19998963100802,0,0.00340947939262861,0.00206297196809667,0.693,0.000716965434046218,1.0819330041046
TCGA-BP-4983-01A,0.0100436998915486,0,0.00997959355506299,0.409307271134962,0,0.041352793040095,0.0278062264370648,0.0337952834950739,0.0347137593848383,0.0930531021411476,0,0.0196118498130568,0,0.161713633458367,0.0645953743985146,0.0755557932561995,0.0112709122991069,0,0.00720070769496274,0,0,0,0.0669999999999999,0.138180364968562,1.06370690530553
TCGA-CJ-4874-01A,0.0087838129295437,0,0,0.475561079888256,0,0,0.00803029661612691,0.0179426976273785,0.0296357938645614,0.0618356034268884,0,0.0364890009648516,0.0224646532140367,0,0.141982832941339,0.160688329940569,0.000815293428790699,0.000864970335970589,0.034905634821687,0,0,0,0.001,0.358490771967108,0.952436611155333
TCGA-B0-4707-01A,0.0583635310535313,0,0.0632876354673742,0.484624745560787,0,0.0412537881397481,0.0351490473411323,0.0277430140766554,0.111262580651871,0,0.00805638158948084,0.0182476352213217,0.0222706565504311,0.0146531749751817,0.0769805041001933,0.0285979394114104,0.000579222496364116,0,0.00893014336451723,0,0,0,0.015,0.244821884844653,1.01976641975356
TCGA-CZ-5463-11A,0.0921028165671258,0,0,0.0290704513912614,0,0.180086205103092,0,0,0.00556591857247502,0.00953969310690247,0,0.132386110465974,0.0601862300355536,0,0.0325412655625619,0.250945649485424,0.0450715753073634,0,0.0918880221971037,0,0.0656352764359717,0.00498078576919173,0.843,-0.0158795502254412,1.08391542811832
TCGA-CJ-5680-11A,0.00191797345734524,0.0120195427565658,0.0130101056479531,0.161728359754524,0,0.35848216632608,0,0,0.00101348413312029,0,0,0,0.149020918359709,0.0581663656214489,0.00500264233763505,0.0745157272059714,0,0.0176130678817992,0,0.138372077663482,0.00913756885436667,0,0.207,0.0787737331313273,1.06558244437239
TCGA-CJ-4893-01A,0.0254212380542769,0,0.0117287001627448,0.440831932795755,0,0.12585366603577,0,0.0167578101385719,0.0186465571905595,0.0175726977100388,0,0.0457938586286688,0.0177736619966643,0.0167612983305344,0.10052426306515,0.0862372816839577,0.0163319482944281,0,0.0556851542788562,0,0,0.00407993163402336,0.005,0.294140022916187,0.985314703417618
TCGA-BP-4760-01A,0.0682877310867595,0,0.00475055456672539,0.0199427680903279,0,0.0763819132631416,0,0,0,0,0.00306625756931409,0.0114978832216688,0,0.569998714734261,0.0359656833364944,0.125597276527187,0,0,0.0845112176041207,0,0,0,0.01,0.265420123023552,1.02127191158685
TCGA-CJ-4643-01A,0.0474275420492938,0,0.00961984973961252,0.145462536256291,0,0.23416711699335,0.00102290226960868,0.0251807020959687,0,0,0.0277308181680074,0,0.165132269635535,0,0.1098031767494,0.191115083245035,0.00811282214605723,0,0.035225180651841,0,0,0,0.012,0.257357382498779,0.980235775895379
TCGA-BP-5202-01A,0.00589220865247877,0,0.0014655357039499,0.124469880127025,0,0.164406326937127,0.00327723907173729,0,0,0,0.0363069108112336,0.0288009432655752,0.137490487349644,0.0629315769204722,0.119051300518971,0.268639541623568,0,0,0.0472680490182185,0,0,0,0.047,0.171952259306319,1.01834733761317
TCGA-BP-4164-01A,0,0,0.00434043577176984,0.16772297586243,0,0.218608986417383,0,0.0406359036590345,0.0133328655692781,0.0269145960530437,0,0.0482162023025712,0.0994042389172933,0,0.103916816421009,0.199979154517309,0.00510495439453931,0,0.0687504953143395,0,0,0.00307237479999911,0.142,0.0955261910054644,1.05396773882813
TCGA-B0-4817-01A,0,0.00403141333812132,0.0105911112694697,0.0246234120790286,0,0.140963518878753,0,0.0480593588665909,0.0111528105885741,0.0218264640431149,0,0.049009458186536,0,0.057827655496255,0.0372522527957831,0.082149323187494,0,0,0.035649362870164,0,0,0.476863858400115,0.0649999999999999,0.146803870082422,1.10889482592201
TCGA-B0-5713-01A,0,0,0.00164370542628667,0.218801780070272,0,0.120360520736604,0,0.0197446671733553,0.00721869572050148,0.00101873740948864,0.0667711000745524,0.0316404441091299,0.0710958371248003,0,0.233123942336606,0.153815481443723,0.00190843850929557,0,0.0728566498653845,0,0,0,0.023,0.214020208314412,1.02452462337423
TCGA-B0-4714-01A,0,0,0.00396433859475663,0.514902280908836,0,0,0.0669211090164046,0.00317070832448569,0.0518144040201505,0.00538448535220838,0.0527735290599259,0,0.0246688725239127,0,0.110999848975626,0.136066889135941,0.000405851163743686,0,0.0289276829240094,0,0,0,0,0.485342601066009,0.875580878398012
TCGA-CZ-5457-11A,0,0.0076715460746616,0,0.0248438903833507,0,0.177234719740079,0,0,0.0213665402830106,0,0,0.0916551159623727,0.126771163791765,0.0442864810310728,0.110047071520555,0.0825577620754279,0.0121370559041153,0,0.287151919591927,0,0,0.0142767336416629,0.767,-0.00709229320388869,1.09311564316809
TCGA-B0-5099-01A,0.0444760161892717,0,0.010165595375392,0.0498553450849013,0,0.194270861424743,0,0,0.0296082959700129,0,0.129774672845556,0.00427746568658185,0,0.165230837399289,0.0612586490659775,0.276517001358455,0,0.00148884988558569,0.0330764097142332,0,0,0,0.661,0.00504569468983256,1.08840752182026
TCGA-B0-4815-01A,0,0.020824296568857,0.0699736442156316,0.416089373266392,0,0,0.0367743675278894,0.0656923324055961,0.0608043842248601,0.0527308854845987,0,0,0,0.0294711588156146,0.105861800724667,0.131120077796305,0.00435555572517,0,0.00449075545049373,0,0,0.00181136779392476,0.051,0.168233059691123,1.04287922281336
TCGA-BP-5183-01A,0.0176393261157593,0,0.00393392441713976,0.411783409769266,0,0.0231748734801459,0,0.0649143423847462,0.0545083348292427,0,0,0.0435381288143503,0.0717589713204138,0.00852739715344421,0.0888976318763123,0.169061161665109,0.0139102516414734,0,0.0283522465325968,0,0,0,0.002,0.335334220415387,0.95422568535461
TCGA-B0-5120-01A,0.0616096553709573,0,0.0207748576019213,0.0645226057796246,0,0.174857946752057,0,0,0.0184312594345354,0,0,0.0514486607987177,0.0606231344535164,0.00421907739707614,0.0609700651384279,0.359773158049282,0,0,0,0.122769579223884,0,0,0.012,0.254292074761871,0.982010102388496
TCGA-B2-5641-01A,0.0301353805796384,0,0.00422801408169336,0.431829870685906,0,0.00942656615534106,0,0.0432125369023097,0.054947321720979,0.0643586869538364,0,0.0365706888163378,0.0617830929413775,0.0045549639630623,0.0650857224875125,0.157487411460668,0.00215647228214389,0,0.0309174244854607,0,0,0.00330584648373304,0,0.482006814881338,0.876053887471028
TCGA-A3-3347-01A,0.043158665486324,0,0.00217275431911491,0.108055924730894,0,0.133578866218928,0.00512797811552541,0.0186745001120475,0.0334468980239216,0.018213980018845,0,0,0.0012058050938762,0.207090945896694,0.0685422243824604,0.284985244706854,0,0,0.0402708052801642,0,0,0.0354754076143502,0.001,0.34092221441384,0.945292426793383
TCGA-A3-A8CQ-01A,0.0160060176018768,0,0.00570812544913722,0.0870128370569492,0,0.185435771259154,0,0,0.0453260158585389,0,0.0801882292144563,0.0119000239971873,0.155671132110036,0,0.0678769145689042,0.189997712230548,0.0761842157405687,0,0.0786930049126443,0,0,0,0.125,0.102416174840565,1.03550068194384
TCGA-CZ-5470-11A,0.108050243564009,0,0.0129316155295009,0.0531856496584048,0,0.314800532789796,0,0,0,0.0396591571566534,0,0.0808479067229139,0.0503730549142619,0,0.0252233148327655,0.203633163476999,0.0257830903085041,0,0.085512271046192,0,0,0,0.665,0.00459993053671342,1.08326034936104
TCGA-BP-5006-01A,0.0169713776563967,0,0,0.0805271284428635,0,0.168276500872148,0,0.00175717901400689,0.0150995417727809,0,0.102818015270837,0.0104369374815855,0.148751188846383,0,0.0565052460599906,0.289737791750226,0.0762690177562484,0,0,0.0186366267392851,0.00576681770323633,0.00844663063401153,0.091,0.125892432926027,1.03315381738086
TCGA-A3-A6NN-01A,0.0184302550957032,0,0.00275054471637447,0.160904813882009,0,0.133787987107625,0,0.00227124492711582,0.000862896094267462,0,0.168190630062914,0.0149788807534364,0.0687839696895082,0,0.087541199537174,0.256327044737827,0.0152011849615413,0,0.0699693484345037,0,0,0,0.003,0.304906190121366,0.962277330134099
TCGA-CJ-4892-01A,0,0,0.0064872873500493,0.646871318074963,0,0,0,0.029815620871652,0.0482553616192373,0.019015864307321,0,0.0707299069210384,0.0337364333252688,0,0.0459321785618244,0.0627916802547801,0.00446021358883214,0,0.0319041351250337,0,0,0,0,0.527719610189132,0.855687733498083
TCGA-B8-A8YJ-01A,0.113518953345907,0,0.0562736228819698,0.0812060953410899,0.017155106146288,0.193493426242931,0.0253671209377964,0,0,0,0.0858490954507883,0,0.0416523729960397,0,0.0349920752708759,0.242816877606676,0,0.000263209370547123,0.107412044409092,0,0,0,0.003,0.30101607706638,0.957529315688241
TCGA-CZ-4863-11A,0.0258586912499221,0,0,0,0,0.258354089049972,0,0,0.0177967240961282,0,0,0.0235214479039277,0.0966729464655013,0,0,0.321441311946777,0,0.114697791037396,0.0458063600581239,0,0.0522308909148514,0.0436197472773996,0.471,0.0295763592579215,1.06653994820289
TCGA-B8-4151-01A,0.00298019645548653,0,0.0033970091169773,0.108499923899025,0,0.161591515016364,0.00181294593535789,0,0.0180867021127507,0,0.0464038241701023,0,0.144234673786603,0,0.131912391188746,0.296919120958731,0,0.00161708703120538,0.0698359496897493,0,0,0.0127086606389013,0.143,0.0944393134590489,1.0497090467046
TCGA-B2-5633-01B,0,0.00571904648407842,0,0.023069571736827,0,0.266629132962205,0,0,0,0,0,0.0441683458291152,0.0668880898153802,0.036751444309555,0.0744379342323483,0.408455855091943,0,0,0.0738805795385478,0,0,0,0.012,0.253075452249211,0.983514359365026
TCGA-CZ-5470-01A,0.00570231036282496,0,0.0336633367666828,0.303458703405151,0,0.112593568143164,0.0180244314687499,0.0311190788688927,0.0594459643809856,0,0,0.0207612825773316,0.110279899596766,0,0.0733549238350297,0.164734832952997,0.0276390362247968,0,0.0392226314166272,0,0,0,0.021,0.223176748853682,0.998447906173445
TCGA-DV-5576-01A,0.0740963628058322,0,0.00253020579451737,0.0399086180082646,0,0.150983478488703,0,0,0.00322981621856051,0,0.0665476116725009,0.0353317046860581,0.0609603470151935,0.0758653999524017,0.0924543262967541,0.267329850239246,0,0,0.121133052511262,0,0,0.00962922631070468,0.717,-0.00146624812480359,1.07778884288189
TCGA-B0-4845-01A,0.0156504847706997,0,0,0.0429484198355616,0,0.438054493709878,0,0,0.00139887245120377,0,0.056957861123901,0,0.0686177362478041,0.0490943012900913,0.0842714338020203,0.200123263397039,0,0,0.0296162660137723,0,0,0.0132668673580287,0.536,0.0211242383470139,1.08631795157226
TCGA-G6-A5PC-01A,0.0221647026001836,0,0.0181392064539019,0.580483307870269,0,0.0302930778118726,0,0.0186224409828441,0.0823886465603484,0,0,0.0218218022789285,0.0494407736571909,0,0.0632523498792137,0.106782115462551,0,0,0.00661157644269673,0,0,0,0.002,0.325551039014484,0.977781782695171
TCGA-CJ-5682-01A,0.0994177387920112,0,0.0292422041532672,0.272837739867984,0,0.142913968600967,0,0,0.0253490379838783,0,0,0.0843257669155389,0.0211168919738513,0.0259078275731754,0.148996014675127,0.0558640621814178,0.0147110664392087,0,0.0685623964966647,0,0.00418101900106858,0.00657426534583946,0.003,0.301843337010055,0.972283879566613
TCGA-B2-5641-11A,0.127063743336667,0,0.0118693199725514,0.0408000830205186,0,0.21358326476606,0,0,0.0614448396559394,0,0,0.126304741458601,0.038985448202259,0,0.038888870153399,0.179288393057165,0,0,0.161771296376839,0,0,0,0.926,-0.0259159704646767,1.0955792716149
TCGA-BP-4995-01A,0.077495175979741,0,0.0153177343073948,0.286352682802952,0,0.106743535037167,0,0.0150220646021832,0.0287262785493753,0,0,0.0752723293935643,0.0792427155940561,0.0718972814628767,0.0750721480136476,0.10335155304743,0.0128329543893489,0,0.0508736999947385,0,0.00179984682552432,0,0.04,0.182418058750534,1.01819882662191
TCGA-A3-3357-01A,0.00569601855459802,0,0.00277550015411249,0.236022015775114,0,0.0710063724117722,0.0130531464916648,0.0264820767833708,0.0206865568024603,0.0416397506130354,0,0.0279396799945752,0.0283025804666764,0,0.0290579919815953,0.400653402641244,0.000486510986308989,0,0.0782611238406656,0,0,0.017937272502807,0.029,0.201110819386459,1.00691979262173
TCGA-BP-4176-01A,0.0343239209707274,0,0.0202104749889835,0.0761407451190919,0,0.218841834111422,0.00545732215220825,0,0.0126283384117214,0.00453204300234514,0,0.0242144622976688,0.0731397518554531,0.164044094978795,0.0288500234909037,0.277753346508221,0,0.0172306154258363,0,0.00621014296144161,0.0110003950045534,0.0254224887206267,0.005,0.293244509751755,0.965516247130778
TCGA-BP-5174-01A,0.00575260088847441,0,0.00405812764349355,0.21701438857209,0,0.0957852552625145,0,0.0235218672617829,0.0314395088974254,0.00662670118993286,0,0.0812867047626925,0.0305855102528121,0.0987519735269689,0.128752062518834,0.202903269933982,0.0105224665640105,0,0.0629995627249864,0,0,0,0.119,0.103713242688859,1.0547053979156
TCGA-BP-4345-01A,0.0120181734673973,0,0.00393518381986185,0.0407019303950693,0,0.171703689044383,0,0.0300819003471517,0.0349231408048416,0.0142738787846034,0,0.024995507163701,0,0.385175622619764,0.0536178892650147,0.179746709944339,7.36287077257742E-05,0,0.048752745636148,0,0,0,0,0.568771178273592,0.825045449658949
TCGA-B0-4700-01A,0.0442235683842363,0,0.0145280003668092,0.341932410476703,0,0.0708124060672724,0.0366471599932668,0.0573856521333419,0.0483857753119756,0.0240863659760148,0,0.0318881392458928,0,0.0978519452726971,0.105097421755076,0.120180928944499,0,0,0.00297646500690196,0,0,0.00400376106531383,0.004,0.297521729244345,0.974300703773462
TCGA-BP-5186-01A,0.124610847836706,0,0.0688475355046739,0.222539503266947,0,0.0896878995569989,0,0.00214765045432072,0.015173808302687,0.0029804137814177,0,0.0823201605223219,0.0115359258250749,0,0.0819419652748439,0.0959984103787899,0.0305796519470966,0,0.171636227348121,0,0,0,0.003,0.299413761914887,0.964270522897856
TCGA-B0-4852-01A,0.0426924444669206,0,0.0120310096070761,0.167840217328084,0,0.160239124802648,0.00384967321614735,0.0233888370754852,0.00784125426405874,0.0510746980277836,0.00823039649246977,0.0119704550837722,0.134297982842576,0,0.154929208080609,0.165860015176646,0,0,0.0557546835357235,0,0,0,0.039,0.185714742784411,1.01630013180187
TCGA-CJ-4900-01A,0.0534883248345958,0,0.13605182610402,0.356175167724953,0,0.0286825999487368,0.0422254952752205,0.0442321325139879,0.0516012918344717,0,0,0,0.0348897157355971,0.0127927967827766,0.0800765337801809,0.125265916550686,0.00728549856838522,0,0.0177666037578165,0,0,0.00946609658857191,0.002,0.317511811847585,0.960446123508338
TCGA-AK-3440-01A,0.0241620413156717,0,0,0,0,0.347630335485816,0,0,0.0921217173265222,0,0.150688369425722,0,0.102205083032313,0.0287171311031779,0,0.104306645991465,0,0.119606408293226,0.0106660559047088,0,0.0147092725300817,0.00518693959129532,0.66,0.00530617825229056,1.0915366803866
TCGA-A3-3308-01A,0.0252106971153842,0,0.0070414950522112,0.108192867262856,0,0.097262200539234,0.0259136165801244,0.00636278376045047,0.0319933546476453,0,0.0353429137370008,0,0.0850132804938092,0.0627981926148148,0.116460419536032,0.338148657255071,0,0,0.0602595214053663,0,0,0,0.016,0.23737280907801,0.988259377119867
TCGA-A3-A8OU-01A,0.0435427226525921,0,0.0235921224319085,0.122267276685956,0,0.172421025887417,0.0119416209807661,0.00430978251038305,0.0370153560100999,0,0.122963174928158,0,0.154813166263119,0,0.0447257849376161,0.201955740692773,0.0277901697227657,0,0.0326620562964448,0,0,0,0.0659999999999999,0.140443659691461,1.02547744087092
TCGA-MM-A563-01A,0.0393033683622645,0,0.061002815104475,0.16705163365233,0,0.0880661987856677,0,0.0126746770354972,0.0830710016449906,0.0401077464958599,0,0.0179041850934876,0.0637532977183222,0.0710906781891364,0.111681308269325,0.159616559088371,0.0310157475790111,0,0.0536607829812625,0,0,0,0.001,0.348877246133655,0.938406852676915
TCGA-B8-4622-01A,0.0112226632730522,0,0,0.0933152720631967,0,0.200076604566262,0.00500267824991166,0,0.0427223568272134,0,0.0974001423400079,0,0.158632340153897,0.0145320440950705,0.0725795890560754,0.248418617138283,3.83027367659459E-05,0,0.0478221184450638,0,0,0.00823727105520154,0.003,0.303213539866328,0.958888039379072
TCGA-CZ-4865-01A,0.0865073949590463,0,0.0637934896772372,0.261035401734794,0,0.0689466102061208,0.0407875493302944,0,0.011267684717991,0,0.0254661125878521,0.0173028012528237,0.0214668834507774,0.0526483667849851,0.0777882123826427,0.217711229714263,0.0033300116290716,0,0.0519390885785861,0,0,9.16299351460147E-06,0.001,0.348366773802153,0.939297492594187
TCGA-CZ-5455-01A,0.0153050736706748,0,0.00786597049704496,0.401481306299172,0,0,0.0171897636046089,0.0359814439755872,0.0210019216504688,0,0,0.042832463108347,0.0176566242546624,0.0222124133481287,0.114503822213673,0.194328492042565,0.012716823678968,0,0.0887144703647473,0,0,0.00820941129135228,0.034,0.192398931606631,1.01876920092922
TCGA-B2-5636-01A,0.0880108147407626,0,0.00308137850576676,0.0370779855952282,0,0.152521030829492,0,0,0.0149047486778962,0,0,0.0459724934366428,0.142451564630774,0,0.0587148030562522,0.27189485579044,0.00175155236312746,0,0.171699373861463,0,0,0.0119193985121556,0.0659999999999999,0.140960593175326,1.02057864632062
TCGA-B8-4148-01A,0.041473112321451,0,0.0133260489482915,0.516912658867115,0,0.0621809931613594,0.0122788669888053,0.0300494019738702,0.0377570017626106,0,0,0.0522698632150746,0.038596473041364,0,0.0898045172538229,0.0938595633809283,0.00914526185720543,0,0,0.00234623722810165,0,0,0.002,0.32471621938384,0.975701025873157
TCGA-B0-5400-01A,0.00434798635775398,0,0.00556207232760708,0.204613961986541,0,0.0395920753564028,0,0.0210101854116586,0.0623306558431872,0.0699180391333594,0,0.0870651952944928,0,0.175092350131293,0.0462591691653595,0.212580122408981,0,0,0,0.0189735287512994,0,0.0526546578320644,0.016,0.237862880518221,0.999745910007726
TCGA-BP-5180-01A,0.0132506703423908,0,0.00307735527330748,0.227744070249284,0,0.202204630815877,0.000464167823430877,0.0224012688248324,0.0536944306838864,0,0,0,0.112979024249408,0.060879633791689,0.079088842923952,0.211381178921553,0,0,0,0.0128347261003887,0,0,0.024,0.208645122366099,1.00675045507434
TCGA-CZ-4863-01A,0,0,0.00883383583770528,0.578562922740418,0,0,0,0.0417831218594277,0.0158270438795,0.0594230815548858,0,0.0488370174372061,0.00242596796178111,0,0.0802553210606179,0.0870230184501649,0.0170460718932922,0,0.058322853685469,0,0.00165974363953241,0,0,0.446241745223558,0.906853528099406
TCGA-A3-3317-01A,0.00724506072377472,0,0.000908014022225086,0.112919498920761,0,0.238835238252009,0.00182148624338499,0.0113793832993985,0.0070828696587054,0,0,0.0284767552705865,0.0341331451143883,0.0348391964930013,0.144363808390093,0.297427532631762,0.012214729018679,0,0.0655642300074961,0,0.00278905195373542,0,0.002,0.334038702227133,0.948350059988499
TCGA-B0-5698-01A,0.0389656018293349,0,0.0330278170762945,0.168976942209172,0,0.19335492993136,0.0110038868737816,0.0508188028679399,0.0378519039034551,0,0,0,0.160115311329306,0.0446905779492451,0.0968204318993058,0.132967664660205,0,0.00948811843454709,0.0131998047224364,0,0,0.00871820631361602,0.015,0.246021562593399,0.985456794154694
TCGA-B0-5709-11A,0.10341437023166,0,0.0207989349854662,0.067880761031497,0,0.253958561851058,0,0,0,0.0106513478989692,0,0.0645820725841968,0.0721986876477326,0,0.0831284524116132,0.196723802750041,0.0385059947285686,0,0.0628405095688729,0,0,0.0253165043103251,0.529,0.0226540577563815,1.06913377817202
TCGA-BP-4787-01A,0.024859814957183,0,0.00174061935629947,0.0804866765111695,0,0.158938648837065,0,0.0229875132905959,0.0237416467839462,0.0187943055468505,0,0.0247805342177738,0.118565412948272,0.0566203294561337,0.0688177255362945,0.337766039959184,0.00139325521417323,0,0.00804777689314987,0,0,0.0524597004919087,0.001,0.350364270948929,0.939538751564149
TCGA-CZ-5988-11A,0.00457160534330781,0,0.0364388670763024,0.0957774464413532,0,0.276518096415055,0,0,0.0382120594734208,0,0,0.0511778458636004,0.104290956519919,0.0250164409110247,0.0536276458081893,0.120158565408478,0.000552584914254714,0,0.17177498277123,0,0,0.0218829030538649,0.78,-0.00860415957826539,1.08210386571867
TCGA-BP-4326-01A,0.0426648067751866,0,0.00962403650695718,0,0,0.23179206623548,0.0180810281343566,0,0.0888116755752581,0.0272806686743598,0.0572386489509268,0,0.00537431053219151,0.167321020062481,0.0546672579575841,0.163628298229549,0,0.000711467416940351,0.101691196540623,0,0,0.0311135184081064,0.0600000000000001,0.154924362810982,1.01780365976077
TCGA-B0-5100-01A,0.0855063133405113,0,0.00990614115247407,0.073948782855181,0,0.173113947813784,0,0,0.0570331406394133,0,0.10640850936113,0.0201906440444929,0.0284324987793795,0.180973155282604,0.0781100594255963,0.121383391554357,0,0,0.0577508977219788,0,0,0.00724251802909785,0.0620000000000001,0.151793901790101,1.02406319945077
TCGA-BP-5175-01A,0.00337652170562757,0,0,0.271398439045808,0,0.0456417788625332,0,0.0378652248929538,0.149232115910912,0.0646680872995516,0,0.012116939999095,0.00731433639132024,0.108153086732629,0.0564556667964554,0.196487061126984,0,0,0.0277378848352473,0,0,0.019552856400883,0.032,0.195850620175227,1.01776604067522
TCGA-BP-4775-01A,0.0368701597501791,0,0.00291946589938075,0.0809459599754635,0,0.318483086394693,0,0.00559780285377958,0,0.0343422852358722,0,0.0633976343310669,0.101598519517854,0,0.109249807721793,0.170728989227505,0.0347707564080802,0,0.0099251867083438,0.00928034502288985,0,0.0218900009531001,0.115,0.108412277722057,1.04922867948477
TCGA-B0-5088-01A,0.0923435173061534,0,0.00194769161417113,0.178053493614078,0,0.164767571360512,0,0.0194216264717888,0.035014203941819,0,0,0.0425738958527225,0,0.115786504477892,0.0572248855257881,0.278004329010016,0,0,0.014862280825058,0,0,0,0.001,0.34490223698519,0.94288258706848
TCGA-BP-5194-01A,0.129946876912227,0,0.0338100325477173,0.125751599253528,0,0.127333968398369,0.0158159227076188,0,0.0180575670250725,0.00132339750530769,0.0323063846388313,0.0134843449026956,0.00894133703094324,0.0773886100752171,0.0710349532031603,0.25797435686612,0.0189333249321718,0,0.0646189889715112,0,0,0.00327833502950913,0.015,0.244851424255855,0.981688826718518
TCGA-BP-5181-01A,0.0123400509211032,0,0.0003968290180428,0.169777038347221,0,0.193360379823947,0.0114010232646192,0,0.014842779901375,0,0.0304138779603035,0.013841002284318,0.0863311021183013,0,0.150116746459554,0.226935690329844,0.00293535476324349,0.00516804270920637,0.0796794898312555,0,0,0.00246059226766557,0.017,0.235710526089754,0.993116474815345
TCGA-B8-5165-01A,0.216425691576935,0,0.0277367233553608,0.0716570964630833,0,0.284616674905,0,0,0.00279708187837223,0,0.0109684304448547,0,0.0108933033122382,0.0246870579954829,0.0745033209211103,0.206683681777934,0.00465627407892812,0,0.0570546567783463,0,0,0.00732000651235471,0.002,0.323290924011262,0.95259207032443
TCGA-CJ-4894-01A,0,0,0.0509966678375434,0.538456578096497,0,0,0,0.039252515395871,0.0587599762721315,0.0261015273203516,0,0.0322454712652022,0.0645902906119596,0,0.0666452358847232,0.107350912105993,0.00950783650090896,0,0.00609298870881901,0,0,0,0.01,0.268491164957567,1.00362206750501
TCGA-A3-3329-01A,0.028536639328854,0,0.00288631174007444,0.200906816133427,0,0.205203880577537,0.00783844416139162,0,0.029696125342189,0,0,0.00516633261926207,0.0724314964493564,0,0.207945030389857,0.161458330251764,0.0285344740417513,0,0.04193739751136,0,0.00487025861015907,0.0025884628430161,0.002,0.315013426430969,0.964296081603935
TCGA-B0-4698-01A,0.00584460445379402,0,0.00264450965096464,0.497142137597897,0,0,0.167464070206204,0.0465653783061414,0.0236004299942835,0,0,0.00444246465109494,0,0.03981814793934,0.0751436377331087,0.122148400676233,0,0,0,0,0,0.0151862187909388,0.001,0.386312600211636,0.932021933867317
TCGA-CZ-5982-01A,0.0373690503146325,0,0.0127811475490846,0.0307365517248395,0,0.370417808068961,0,0,0.0141556728887536,0.0330993339273302,0,0,0.146959497982417,0.0566255488345637,0.135406110604543,0.0490271742634846,0.00283017193511399,0.0107402219792153,0.0725029201856715,0,0,0.0273487897413888,0.197,0.0820374671145293,1.05790402129377
TCGA-BP-4797-01A,0.00627948079553228,0,0.00344536915078049,0.196473076192761,0,0.230835491934621,0.00895606265181103,0,0.0195001641361671,0.0117503445252973,0,0.0398151879788063,0.0959749997976738,0.00372936715323337,0.0903550030859818,0.229292578900497,0.0115004095975255,0,0.0395582457116407,0,0.012534218387672,0,0.001,0.366277288430932,0.932783302583619
TCGA-CZ-5454-01A,0.0111970249643769,0,0.000621290318291737,0.12551663456494,0,0.0834214437468321,0.0133323001804684,0,0.00173997426282862,0,0,0.0114715793989749,0,0.195884473293355,0.0210573924193671,0.488810086611843,0.0253758400864383,0,0.00682094294209158,0,0.00210609355375705,0.0126449236564346,0.001,0.404644901755229,0.92068409246522
TCGA-CZ-5463-01A,0.00234365627623446,0,0.00442417070845045,0.227945008954778,0,0.175023147864733,0,0.00191114796544467,0.0199329393711111,0.0628232497325601,0,0.00730694526957568,0.0295261199831974,0,0.209483261615271,0.229344905179176,0,0,0.0298153497144522,0,0,0.000120097365015761,0.00600000000000001,0.287659486199697,0.984533332623555
TCGA-BP-4354-01A,0.00664213189841518,0,0.008196502289048,0.00213962489281829,0,0.121358142448179,0.0140205350926778,0,0.0152934217985476,0.0678774457165664,0,0.0119527033710242,0.070440750672931,0.00332299561671504,0.0737076488877403,0.470008571402757,0,0,0.0261167083004171,0,0,0.108922817612163,0,0.561527052012753,0.8319457062269
